Date,801010.SL,801030.SL,801040.SL,801050.SL,801080.SL,801110.SL,801120.SL,801130.SL,801140.SL,801150.SL,801160.SL,801170.SL,801180.SL,801200.SL,801210.SL,801230.SL,801710.SL,801720.SL,801730.SL,801740.SL,801750.SL,801760.SL,801770.SL,801780.SL,801790.SL,801880.SL,801890.SL,801950.SL,801960.SL,801970.SL,801980.SL
2012/4/11,1733.06 ,1849.21 ,2131.64 ,3599.68 ,1291.68 ,2149.74 ,5732.54 ,1814.78 ,1490.64 ,3324.78 ,1575.67 ,1696.73 ,2504.28 ,3319.88 ,2567.45 ,1612.63 ,3547.91 ,1575.41 ,3143.13 ,814.45 ,1550.66 ,456.95 ,1325.35 ,2071.97 ,1032.15 ,2605.33 ,968.70 ,3368.03 ,1966.98 ,1446.58 ,2779.38 
2012/4/12,1767.88 ,1884.07 ,2152.68 ,3667.79 ,1320.46 ,2178.04 ,5820.69 ,1847.61 ,1518.34 ,3391.50 ,1599.42 ,1718.81 ,2559.59 ,3395.40 ,2619.21 ,1648.66 ,3613.16 ,1599.71 ,3196.33 ,836.13 ,1580.59 ,464.09 ,1347.56 ,2115.59 ,1066.63 ,2648.78 ,983.52 ,3467.19 ,2007.43 ,1469.19 ,2845.95 
2012/4/13,1779.66 ,1901.86 ,2171.75 ,3726.06 ,1329.80 ,2198.73 ,5805.53 ,1860.62 ,1531.80 ,3405.85 ,1610.03 ,1727.82 ,2567.80 ,3420.14 ,2635.55 ,1669.33 ,3651.34 ,1609.52 ,3214.59 ,830.75 ,1590.66 ,466.40 ,1362.23 ,2113.37 ,1077.58 ,2660.61 ,989.42 ,3500.13 ,2012.08 ,1474.04 ,2861.07 
2012/4/16,1780.20 ,1896.31 ,2169.21 ,3690.02 ,1333.07 ,2189.94 ,5792.34 ,1869.92 ,1523.73 ,3395.38 ,1612.19 ,1731.72 ,2598.44 ,3438.94 ,2640.89 ,1714.01 ,3635.68 ,1619.93 ,3206.14 ,821.87 ,1587.83 ,466.19 ,1360.95 ,2103.27 ,1080.96 ,2674.71 ,988.62 ,3492.33 ,2007.17 ,1471.41 ,2871.63 
2012/4/17,1764.92 ,1876.16 ,2144.84 ,3650.50 ,1326.18 ,2150.96 ,5714.67 ,1825.49 ,1503.92 ,3398.51 ,1596.44 ,1714.97 ,2530.09 ,3394.95 ,2602.57 ,1684.03 ,3560.62 ,1603.10 ,3162.50 ,819.47 ,1569.71 ,463.98 ,1346.52 ,2092.07 ,1049.38 ,2632.12 ,972.30 ,3438.65 ,1988.82 ,1453.26 ,2854.22 
2012/4/18,1799.24 ,1916.56 ,2187.85 ,3732.96 ,1355.26 ,2205.74 ,5771.35 ,1861.21 ,1530.76 ,3432.34 ,1622.81 ,1745.99 ,2604.40 ,3477.36 ,2655.98 ,1724.26 ,3648.84 ,1639.22 ,3226.02 ,838.86 ,1601.51 ,474.38 ,1373.86 ,2124.69 ,1092.16 ,2686.57 ,1008.36 ,3536.64 ,2024.67 ,1481.65 ,2893.09 
2012/4/19,1793.28 ,1913.62 ,2176.60 ,3728.10 ,1352.86 ,2199.56 ,5686.79 ,1853.89 ,1523.21 ,3436.74 ,1621.89 ,1743.17 ,2592.06 ,3451.39 ,2640.93 ,1711.06 ,3669.71 ,1644.75 ,3230.63 ,842.36 ,1598.26 ,471.86 ,1379.52 ,2124.61 ,1101.13 ,2678.40 ,1010.42 ,3524.74 ,2022.10 ,1487.52 ,2843.82 
2012/4/20,1812.27 ,1922.52 ,2200.26 ,3752.05 ,1362.21 ,2208.67 ,5738.42 ,1867.71 ,1531.64 ,3447.00 ,1629.10 ,1768.13 ,2619.01 ,3477.03 ,2648.93 ,1726.52 ,3720.64 ,1655.21 ,3242.63 ,852.19 ,1610.73 ,472.52 ,1397.63 ,2157.97 ,1134.27 ,2689.72 ,1020.63 ,3554.74 ,2029.43 ,1495.18 ,2858.57 
2012/4/23,1781.71 ,1880.12 ,2187.94 ,3680.22 ,1325.73 ,2174.40 ,5694.10 ,1853.19 ,1501.58 ,3404.74 ,1614.58 ,1759.42 ,2595.44 ,3447.39 ,2616.96 ,1718.56 ,3726.74 ,1641.25 ,3170.29 ,887.76 ,1576.64 ,454.67 ,1385.77 ,2143.90 ,1118.10 ,2676.09 ,1011.73 ,3523.32 ,1998.70 ,1466.33 ,2806.84 
2012/4/24,1767.79 ,1856.74 ,2151.80 ,3649.86 ,1308.78 ,2123.47 ,5673.92 ,1851.78 ,1490.55 ,3364.39 ,1602.38 ,1761.62 ,2620.06 ,3428.18 ,2589.24 ,1705.58 ,3691.20 ,1629.96 ,3122.47 ,859.51 ,1554.88 ,449.54 ,1375.20 ,2177.89 ,1121.70 ,2654.08 ,1002.83 ,3528.53 ,1987.41 ,1454.01 ,2779.70 
2012/4/25,1793.15 ,1876.47 ,2189.14 ,3726.39 ,1317.59 ,2152.14 ,5691.08 ,1869.04 ,1509.34 ,3378.52 ,1615.63 ,1776.98 ,2713.94 ,3507.33 ,2624.50 ,1759.03 ,3727.79 ,1658.23 ,3155.59 ,855.55 ,1564.68 ,455.38 ,1378.77 ,2179.62 ,1118.14 ,2682.23 ,1013.83 ,3580.14 ,1999.83 ,1465.39 ,2824.09 
2012/4/26,1802.64 ,1872.87 ,2180.10 ,3755.33 ,1310.07 ,2154.28 ,5752.71 ,1852.97 ,1508.71 ,3360.49 ,1613.52 ,1761.77 ,2695.06 ,3485.13 ,2608.18 ,1737.58 ,3706.35 ,1658.03 ,3157.14 ,867.15 ,1554.78 ,452.28 ,1368.98 ,2173.49 ,1122.49 ,2669.96 ,1013.09 ,3603.37 ,1999.20 ,1471.31 ,2804.01 
2012/4/27,1785.42 ,1861.09 ,2169.18 ,3740.82 ,1303.45 ,2163.22 ,5859.82 ,1846.18 ,1495.40 ,3350.24 ,1611.35 ,1747.63 ,2677.07 ,3418.82 ,2581.44 ,1710.15 ,3649.94 ,1644.37 ,3142.47 ,854.11 ,1551.90 ,452.53 ,1357.09 ,2178.83 ,1105.26 ,2653.35 ,1005.72 ,3594.37 ,1987.59 ,1464.59 ,2839.75 
2012/5/2,1799.79 ,1889.83 ,2211.41 ,3896.25 ,1318.66 ,2198.82 ,5898.39 ,1862.11 ,1502.46 ,3415.62 ,1638.62 ,1777.74 ,2715.30 ,3441.76 ,2576.23 ,1706.82 ,3697.42 ,1672.20 ,3178.80 ,860.06 ,1570.24 ,458.06 ,1374.39 ,2206.08 ,1131.78 ,2716.46 ,1025.04 ,3754.59 ,2023.62 ,1485.37 ,2871.27 
2012/5/3,1808.95 ,1895.86 ,2215.89 ,3894.34 ,1318.13 ,2192.95 ,5982.47 ,1863.25 ,1505.21 ,3490.21 ,1639.54 ,1781.36 ,2699.85 ,3445.34 ,2562.34 ,1698.68 ,3662.39 ,1676.15 ,3177.66 ,865.99 ,1578.07 ,458.91 ,1381.65 ,2192.62 ,1155.71 ,2722.70 ,1032.37 ,3774.20 ,2025.24 ,1483.20 ,2900.31 
2012/5/4,1830.46 ,1919.10 ,2249.38 ,3962.85 ,1334.54 ,2227.61 ,6112.50 ,1871.83 ,1517.17 ,3515.44 ,1646.21 ,1787.08 ,2716.24 ,3467.92 ,2603.05 ,1713.62 ,3669.11 ,1682.14 ,3224.71 ,877.22 ,1605.34 ,464.94 ,1395.23 ,2204.69 ,1155.68 ,2739.85 ,1037.47 ,3791.33 ,2053.01 ,1509.95 ,2923.36 
2012/5/7,1843.83 ,1931.25 ,2253.87 ,4000.51 ,1358.20 ,2245.92 ,6159.30 ,1890.51 ,1526.49 ,3571.64 ,1679.73 ,1790.10 ,2707.88 ,3505.16 ,2635.06 ,1725.73 ,3655.78 ,1694.76 ,3249.94 ,878.73 ,1628.21 ,468.82 ,1400.75 ,2198.71 ,1138.05 ,2762.76 ,1041.53 ,3773.45 ,2057.86 ,1561.65 ,2982.73 
2012/5/8,1841.87 ,1936.51 ,2241.34 ,4019.49 ,1359.00 ,2237.35 ,6111.35 ,1889.35 ,1531.69 ,3554.03 ,1681.61 ,1787.13 ,2699.31 ,3508.13 ,2647.12 ,1725.66 ,3668.62 ,1701.97 ,3269.51 ,884.13 ,1625.05 ,471.52 ,1400.13 ,2193.95 ,1124.01 ,2753.44 ,1042.73 ,3740.23 ,2059.31 ,1552.62 ,2960.66 
2012/5/9,1808.48 ,1900.28 ,2188.36 ,3910.15 ,1333.50 ,2189.85 ,6031.42 ,1860.83 ,1506.10 ,3489.98 ,1657.17 ,1753.60 ,2656.51 ,3434.98 ,2633.60 ,1697.12 ,3585.47 ,1669.53 ,3197.36 ,903.60 ,1606.30 ,462.21 ,1369.03 ,2162.42 ,1109.94 ,2691.97 ,1019.97 ,3643.98 ,2034.36 ,1532.91 ,2934.62 
2012/5/10,1804.43 ,1909.23 ,2223.76 ,3952.37 ,1342.75 ,2198.21 ,6023.20 ,1854.75 ,1509.30 ,3537.85 ,1661.40 ,1750.14 ,2652.62 ,3419.44 ,2638.18 ,1693.83 ,3567.73 ,1665.72 ,3209.51 ,889.27 ,1611.31 ,465.16 ,1372.19 ,2158.36 ,1111.27 ,2687.42 ,1021.12 ,3650.60 ,2045.08 ,1527.07 ,2959.64 
2012/5/11,1802.52 ,1897.45 ,2193.32 ,3905.51 ,1330.58 ,2179.85 ,6030.78 ,1840.97 ,1500.88 ,3567.98 ,1655.62 ,1738.07 ,2630.07 ,3398.81 ,2636.82 ,1682.44 ,3566.38 ,1653.51 ,3177.99 ,871.26 ,1591.25 ,461.88 ,1355.99 ,2147.41 ,1101.33 ,2660.91 ,1011.58 ,3634.87 ,2035.99 ,1525.18 ,2958.72 
2012/5/14,1796.77 ,1883.39 ,2166.28 ,3831.94 ,1323.12 ,2155.41 ,5912.39 ,1835.39 ,1500.17 ,3606.94 ,1659.90 ,1731.71 ,2646.45 ,3382.88 ,2656.48 ,1682.21 ,3568.90 ,1650.80 ,3172.98 ,861.50 ,1576.69 ,459.47 ,1344.94 ,2131.18 ,1097.05 ,2642.07 ,1008.27 ,3578.38 ,2016.05 ,1530.23 ,2969.81 
2012/5/15,1804.13 ,1878.48 ,2143.36 ,3814.16 ,1324.81 ,2228.44 ,5937.54 ,1827.83 ,1506.31 ,3569.05 ,1652.91 ,1730.19 ,2651.76 ,3399.05 ,2668.70 ,1671.85 ,3564.81 ,1635.94 ,3166.34 ,853.37 ,1574.60 ,459.43 ,1352.00 ,2122.18 ,1114.85 ,2632.09 ,1006.36 ,3544.01 ,2011.38 ,1509.46 ,2987.75 
2012/5/16,1776.10 ,1852.37 ,2127.14 ,3779.67 ,1311.62 ,2208.12 ,5855.44 ,1808.94 ,1494.61 ,3542.60 ,1636.41 ,1717.93 ,2593.64 ,3356.90 ,2628.90 ,1650.34 ,3490.50 ,1610.17 ,3116.98 ,837.78 ,1552.08 ,450.97 ,1332.75 ,2089.38 ,1094.67 ,2599.71 ,988.37 ,3498.19 ,1983.44 ,1499.61 ,2997.50 
2012/5/17,1789.76 ,1878.94 ,2140.69 ,3840.10 ,1335.19 ,2235.74 ,5904.12 ,1833.75 ,1513.98 ,3549.32 ,1658.21 ,1760.68 ,2631.36 ,3411.33 ,2678.50 ,1682.94 ,3525.46 ,1632.91 ,3146.48 ,842.10 ,1573.21 ,457.69 ,1346.29 ,2110.66 ,1138.00 ,2648.16 ,1002.01 ,3559.04 ,2002.54 ,1519.02 ,3019.58 
2012/5/18,1759.19 ,1848.60 ,2117.43 ,3800.41 ,1309.47 ,2206.98 ,5824.93 ,1819.56 ,1486.20 ,3480.32 ,1651.51 ,1762.31 ,2580.85 ,3360.59 ,2638.19 ,1653.92 ,3457.52 ,1605.87 ,3098.57 ,816.55 ,1547.99 ,450.65 ,1319.89 ,2080.86 ,1116.81 ,2609.11 ,983.57 ,3490.50 ,1968.13 ,1510.56 ,2962.23 
2012/5/21,1759.52 ,1847.11 ,2133.42 ,3872.21 ,1305.64 ,2208.95 ,5935.91 ,1814.38 ,1475.16 ,3483.34 ,1642.86 ,1740.30 ,2586.98 ,3351.82 ,2626.89 ,1635.66 ,3473.17 ,1621.30 ,3076.17 ,814.74 ,1547.71 ,449.15 ,1309.05 ,2086.56 ,1105.21 ,2603.44 ,988.56 ,3548.80 ,1977.00 ,1493.52 ,2933.91 
2012/5/22,1783.13 ,1876.23 ,2144.78 ,3894.13 ,1324.74 ,2230.23 ,6058.28 ,1837.89 ,1494.27 ,3535.79 ,1655.56 ,1747.87 ,2659.58 ,3385.52 ,2679.31 ,1655.16 ,3570.69 ,1654.91 ,3110.42 ,830.23 ,1564.38 ,454.84 ,1320.44 ,2105.80 ,1130.09 ,2632.71 ,1010.80 ,3608.97 ,1997.77 ,1512.30 ,2953.58 
2012/5/23,1774.81 ,1865.93 ,2121.97 ,3830.38 ,1315.96 ,2214.97 ,6082.48 ,1834.84 ,1486.23 ,3545.61 ,1650.43 ,1734.44 ,2682.73 ,3360.71 ,2690.32 ,1659.06 ,3604.06 ,1660.01 ,3070.94 ,821.81 ,1554.87 ,451.69 ,1312.67 ,2089.31 ,1139.53 ,2633.66 ,1011.54 ,3576.53 ,1988.22 ,1511.60 ,2960.31 
2012/5/24,1758.68 ,1844.89 ,2107.32 ,3820.50 ,1311.10 ,2193.96 ,5880.21 ,1825.81 ,1470.52 ,3501.20 ,1629.90 ,1727.24 ,2658.83 ,3297.07 ,2668.95 ,1646.80 ,3608.39 ,1657.31 ,3078.03 ,823.00 ,1568.87 ,448.26 ,1315.04 ,2073.62 ,1127.67 ,2615.07 ,1014.00 ,3556.50 ,1974.41 ,1502.23 ,2903.67 
2012/5/25,1732.17 ,1826.34 ,2114.16 ,3806.08 ,1290.81 ,2175.06 ,5799.66 ,1800.89 ,1463.78 ,3450.77 ,1619.83 ,1715.78 ,2648.64 ,3223.00 ,2608.49 ,1620.50 ,3602.30 ,1653.67 ,3050.87 ,814.61 ,1541.36 ,439.82 ,1299.67 ,2066.90 ,1103.98 ,2572.32 ,1007.96 ,3514.98 ,1953.64 ,1500.08 ,2897.37 
2012/5/28,1747.26 ,1845.11 ,2164.85 ,3842.51 ,1297.91 ,2193.30 ,5890.00 ,1815.74 ,1475.62 ,3469.46 ,1635.61 ,1740.39 ,2715.88 ,3267.20 ,2621.93 ,1642.55 ,3786.57 ,1723.93 ,3068.24 ,821.22 ,1546.95 ,441.58 ,1297.64 ,2084.16 ,1117.04 ,2653.11 ,1039.53 ,3584.00 ,1956.66 ,1527.82 ,2925.63 
2012/5/29,1770.57 ,1877.53 ,2190.77 ,3947.82 ,1326.60 ,2228.75 ,5919.75 ,1839.42 ,1496.17 ,3505.79 ,1652.65 ,1761.20 ,2745.51 ,3305.12 ,2651.63 ,1670.18 ,3826.96 ,1754.06 ,3113.57 ,835.92 ,1567.77 ,447.59 ,1314.42 ,2104.55 ,1145.93 ,2696.81 ,1049.98 ,3654.11 ,1984.37 ,1541.84 ,2949.65 
2012/5/30,1771.23 ,1875.16 ,2177.44 ,3922.48 ,1332.47 ,2224.20 ,5907.21 ,1845.03 ,1505.64 ,3512.02 ,1660.10 ,1756.91 ,2769.23 ,3318.99 ,2637.83 ,1671.63 ,3828.30 ,1747.03 ,3134.07 ,832.72 ,1569.59 ,447.52 ,1313.60 ,2091.96 ,1147.52 ,2686.45 ,1048.64 ,3614.80 ,1974.32 ,1570.41 ,3011.22 
2012/5/31,1772.39 ,1882.57 ,2166.16 ,3918.68 ,1359.52 ,2229.91 ,5962.12 ,1849.39 ,1501.81 ,3539.20 ,1659.89 ,1750.56 ,2758.17 ,3310.09 ,2645.68 ,1667.36 ,3801.52 ,1731.17 ,3134.64 ,831.87 ,1583.83 ,452.07 ,1318.71 ,2066.34 ,1143.02 ,2678.14 ,1040.89 ,3576.56 ,1979.34 ,1569.27 ,3022.73 
2012/6/1,1771.54 ,1882.20 ,2157.91 ,3943.74 ,1353.35 ,2216.61 ,6028.26 ,1845.21 ,1501.05 ,3566.37 ,1658.20 ,1749.53 ,2750.85 ,3307.88 ,2660.30 ,1664.54 ,3732.84 ,1720.64 ,3114.01 ,823.87 ,1576.62 ,450.01 ,1315.02 ,2066.59 ,1152.26 ,2666.20 ,1036.63 ,3542.73 ,1983.82 ,1547.92 ,2998.78 
2012/6/4,1717.38 ,1812.83 ,2103.03 ,3854.88 ,1308.34 ,2165.63 ,5925.89 ,1788.42 ,1457.73 ,3520.24 ,1624.07 ,1687.70 ,2663.93 ,3185.64 ,2626.01 ,1603.34 ,3573.19 ,1664.41 ,3007.20 ,787.68 ,1533.46 ,435.58 ,1267.78 ,2021.95 ,1107.31 ,2580.79 ,996.23 ,3387.20 ,1915.42 ,1509.11 ,2942.61 
2012/6/5,1708.85 ,1806.53 ,2102.89 ,3825.70 ,1305.02 ,2155.83 ,5951.75 ,1792.84 ,1446.42 ,3575.10 ,1645.33 ,1693.47 ,2669.64 ,3172.13 ,2615.23 ,1593.59 ,3555.67 ,1665.91 ,3005.03 ,786.51 ,1526.97 ,437.34 ,1260.85 ,2031.25 ,1094.37 ,2568.86 ,991.01 ,3379.99 ,1908.83 ,1509.07 ,2941.51 
2012/6/6,1698.61 ,1803.25 ,2096.79 ,3885.09 ,1303.79 ,2146.37 ,5909.47 ,1786.43 ,1443.41 ,3552.97 ,1647.82 ,1683.36 ,2648.34 ,3176.07 ,2600.49 ,1587.99 ,3546.70 ,1664.92 ,2994.47 ,786.71 ,1531.26 ,433.51 ,1252.99 ,2046.06 ,1092.92 ,2558.84 ,988.65 ,3319.16 ,1901.86 ,1503.86 ,2948.89 
2012/6/7,1700.35 ,1791.62 ,2092.48 ,3846.63 ,1295.72 ,2120.82 ,5907.78 ,1785.43 ,1433.17 ,3522.66 ,1648.12 ,1673.95 ,2660.77 ,3165.72 ,2576.56 ,1577.67 ,3534.02 ,1649.90 ,2971.87 ,778.16 ,1521.56 ,428.00 ,1248.93 ,2028.13 ,1091.54 ,2534.95 ,982.97 ,3287.85 ,1892.75 ,1512.79 ,2915.19 
2012/6/8,1686.59 ,1786.38 ,2077.00 ,3790.96 ,1289.10 ,2105.02 ,5872.17 ,1772.47 ,1419.32 ,3506.82 ,1651.20 ,1670.79 ,2659.12 ,3150.43 ,2562.75 ,1563.26 ,3487.25 ,1653.67 ,2953.95 ,780.24 ,1521.02 ,429.95 ,1243.60 ,1983.09 ,1096.32 ,2537.36 ,978.70 ,3265.63 ,1892.15 ,1510.00 ,2916.28 
2012/6/11,1706.67 ,1815.33 ,2063.00 ,3872.13 ,1318.92 ,2136.57 ,5868.97 ,1787.37 ,1437.81 ,3565.04 ,1681.33 ,1685.14 ,2736.62 ,3202.56 ,2605.44 ,1584.81 ,3537.04 ,1690.27 ,3009.09 ,797.63 ,1550.23 ,437.59 ,1270.14 ,1983.20 ,1123.94 ,2585.63 ,998.20 ,3321.23 ,1921.59 ,1573.63 ,2979.96 
2012/6/12,1697.75 ,1799.73 ,2031.74 ,3835.62 ,1312.73 ,2124.48 ,5843.00 ,1786.01 ,1436.84 ,3597.24 ,1663.49 ,1667.07 ,2763.89 ,3183.96 ,2599.73 ,1579.92 ,3511.38 ,1691.82 ,2984.50 ,791.48 ,1532.28 ,434.82 ,1247.27 ,1969.90 ,1115.67 ,2550.05 ,993.30 ,3241.10 ,1901.66 ,1551.26 ,3016.58 
2012/6/13,1728.51 ,1833.76 ,2049.35 ,3883.69 ,1329.97 ,2155.98 ,6002.45 ,1832.50 ,1454.69 ,3683.26 ,1712.27 ,1687.41 ,2788.54 ,3243.08 ,2653.01 ,1604.19 ,3567.78 ,1718.86 ,3032.93 ,799.69 ,1559.03 ,442.00 ,1257.49 ,1981.83 ,1162.53 ,2588.53 ,1007.53 ,3259.04 ,1925.32 ,1573.23 ,3054.28 
2012/6/14,1748.84 ,1818.77 ,2025.03 ,3846.81 ,1317.96 ,2142.39 ,6083.53 ,1829.37 ,1446.27 ,3663.50 ,1715.32 ,1670.33 ,2762.18 ,3230.55 ,2650.03 ,1591.85 ,3505.57 ,1690.50 ,3017.10 ,797.35 ,1553.20 ,440.35 ,1256.08 ,1956.95 ,1150.68 ,2587.09 ,994.82 ,3202.68 ,1899.58 ,1562.79 ,3069.91 
2012/6/15,1743.11 ,1816.10 ,2027.38 ,3858.31 ,1313.82 ,2157.35 ,6013.05 ,1830.56 ,1443.63 ,3707.86 ,1726.50 ,1670.58 ,2717.07 ,3229.29 ,2657.93 ,1596.99 ,3504.78 ,1688.20 ,3019.32 ,795.98 ,1555.32 ,439.04 ,1259.42 ,1995.74 ,1158.87 ,2582.41 ,992.39 ,3214.64 ,1899.54 ,1589.32 ,3065.24 
2012/6/18,1746.86 ,1827.48 ,2037.22 ,3878.69 ,1327.54 ,2169.79 ,6071.17 ,1842.88 ,1456.72 ,3756.64 ,1739.24 ,1678.79 ,2737.09 ,3248.72 ,2684.44 ,1608.46 ,3556.32 ,1708.51 ,3047.00 ,794.95 ,1573.96 ,446.32 ,1271.12 ,1998.42 ,1167.01 ,2590.89 ,1004.01 ,3245.54 ,1904.31 ,1610.70 ,3068.84 
2012/6/19,1737.26 ,1815.67 ,2017.55 ,3825.76 ,1319.90 ,2134.29 ,6017.30 ,1828.52 ,1443.20 ,3770.17 ,1721.00 ,1671.21 ,2691.12 ,3217.64 ,2659.23 ,1599.84 ,3520.94 ,1691.48 ,3031.43 ,782.41 ,1568.66 ,447.30 ,1270.07 ,2002.14 ,1153.55 ,2556.73 ,993.38 ,3204.28 ,1889.52 ,1578.77 ,3077.65 
2012/6/20,1731.05 ,1811.13 ,2014.56 ,3830.91 ,1324.13 ,2122.23 ,5987.77 ,1824.78 ,1437.82 ,3689.72 ,1711.43 ,1673.72 ,2674.47 ,3223.58 ,2639.93 ,1595.83 ,3510.87 ,1682.97 ,3029.37 ,780.13 ,1586.26 ,446.00 ,1277.77 ,2002.32 ,1146.78 ,2549.78 ,988.98 ,3208.55 ,1893.17 ,1578.23 ,3060.52 
2012/6/21,1701.56 ,1781.45 ,1985.27 ,3765.14 ,1302.87 ,2107.18 ,5913.26 ,1797.00 ,1417.17 ,3659.59 ,1699.61 ,1657.76 ,2675.51 ,3179.80 ,2610.93 ,1562.98 ,3443.06 ,1666.31 ,2979.28 ,765.55 ,1561.26 ,440.42 ,1258.10 ,1985.17 ,1107.66 ,2513.45 ,974.55 ,3099.33 ,1858.44 ,1549.78 ,3012.15 
2012/6/25,1670.94 ,1734.11 ,1918.71 ,3610.13 ,1268.27 ,2058.85 ,5832.54 ,1759.82 ,1379.62 ,3630.22 ,1686.24 ,1636.64 ,2581.24 ,3100.43 ,2559.04 ,1518.57 ,3283.69 ,1635.78 ,2892.07 ,752.00 ,1520.94 ,431.04 ,1225.50 ,1978.25 ,1071.47 ,2444.95 ,948.28 ,2966.40 ,1804.23 ,1516.09 ,2938.63 
2012/6/26,1676.47 ,1733.01 ,1910.23 ,3604.10 ,1264.12 ,2058.12 ,5801.42 ,1767.79 ,1381.22 ,3614.34 ,1675.36 ,1648.39 ,2609.31 ,3104.26 ,2567.86 ,1520.61 ,3273.09 ,1633.51 ,2881.49 ,749.87 ,1517.43 ,427.63 ,1221.71 ,1960.87 ,1080.35 ,2445.16 ,943.56 ,2973.46 ,1805.18 ,1505.03 ,2969.53 
2012/6/27,1665.68 ,1728.95 ,1888.36 ,3552.28 ,1271.89 ,2033.80 ,5870.42 ,1751.56 ,1376.07 ,3637.86 ,1673.41 ,1640.92 ,2607.39 ,3083.90 ,2566.03 ,1510.79 ,3248.44 ,1630.59 ,2867.73 ,750.56 ,1523.57 ,422.95 ,1209.07 ,1952.44 ,1077.60 ,2433.47 ,943.27 ,2947.29 ,1829.52 ,1503.29 ,2993.44 
2012/6/28,1645.38 ,1704.61 ,1864.22 ,3475.43 ,1258.07 ,2025.64 ,5832.68 ,1730.09 ,1353.10 ,3645.40 ,1660.63 ,1618.54 ,2574.43 ,3055.24 ,2536.88 ,1485.08 ,3191.58 ,1614.34 ,2800.01 ,744.46 ,1500.61 ,413.17 ,1194.17 ,1942.14 ,1075.12 ,2380.43 ,929.08 ,2909.73 ,1807.06 ,1471.99 ,2974.81 
2012/6/29,1669.51 ,1721.51 ,1878.52 ,3545.09 ,1281.87 ,2044.76 ,5942.24 ,1745.48 ,1369.17 ,3715.90 ,1671.17 ,1633.74 ,2595.63 ,3080.01 ,2583.23 ,1507.39 ,3227.26 ,1626.29 ,2838.53 ,753.18 ,1518.99 ,421.45 ,1197.35 ,1972.19 ,1109.62 ,2396.85 ,937.72 ,2955.50 ,1826.06 ,1497.89 ,2991.71 
2012/7/2,1712.71 ,1738.57 ,1882.13 ,3587.48 ,1297.07 ,2050.76 ,6044.94 ,1765.33 ,1375.97 ,3788.39 ,1687.50 ,1632.11 ,2622.17 ,3103.94 ,2626.76 ,1521.08 ,3231.27 ,1622.89 ,2861.74 ,753.11 ,1537.15 ,425.97 ,1204.37 ,1965.26 ,1112.79 ,2330.77 ,941.05 ,2953.76 ,1838.09 ,1534.09 ,3034.78 
2012/7/3,1714.55 ,1741.11 ,1881.67 ,3573.97 ,1298.30 ,2082.09 ,6145.50 ,1775.82 ,1379.00 ,3760.56 ,1674.60 ,1639.77 ,2663.92 ,3120.36 ,2649.95 ,1518.11 ,3243.22 ,1626.25 ,2844.44 ,756.97 ,1549.93 ,430.08 ,1207.78 ,1969.88 ,1108.01 ,2329.16 ,934.68 ,2960.44 ,1845.90 ,1528.92 ,3052.17 
2012/7/4,1725.69 ,1737.32 ,1878.72 ,3593.77 ,1287.18 ,2063.93 ,6162.44 ,1760.85 ,1370.71 ,3716.14 ,1669.37 ,1633.90 ,2650.32 ,3105.71 ,2656.04 ,1517.78 ,3219.14 ,1614.97 ,2830.20 ,764.18 ,1533.03 ,427.24 ,1215.87 ,1980.25 ,1099.39 ,2321.55 ,922.14 ,2997.76 ,1847.60 ,1522.89 ,3046.50 
2012/7/5,1690.17 ,1694.34 ,1834.31 ,3518.17 ,1253.78 ,2030.12 ,6066.33 ,1721.19 ,1340.79 ,3688.43 ,1654.25 ,1600.02 ,2627.13 ,3025.65 ,2611.38 ,1485.88 ,3105.36 ,1585.24 ,2756.23 ,745.52 ,1505.09 ,418.72 ,1189.57 ,1972.13 ,1077.20 ,2282.55 ,902.06 ,2942.37 ,1810.21 ,1513.21 ,3081.00 
2012/7/6,1723.29 ,1722.30 ,1861.26 ,3617.96 ,1274.30 ,2048.14 ,6315.55 ,1748.74 ,1358.27 ,3804.03 ,1679.23 ,1619.15 ,2715.85 ,3073.41 ,2673.16 ,1514.39 ,3156.72 ,1619.29 ,2788.46 ,751.57 ,1525.95 ,427.80 ,1197.52 ,1952.42 ,1102.88 ,2330.49 ,919.64 ,2991.31 ,1836.48 ,1530.38 ,3138.83 
2012/7/9,1706.41 ,1683.58 ,1805.42 ,3530.74 ,1242.81 ,1975.08 ,6251.34 ,1714.04 ,1323.72 ,3776.63 ,1665.62 ,1578.88 ,2667.50 ,3002.72 ,2701.90 ,1491.98 ,3039.62 ,1587.98 ,2707.18 ,732.51 ,1495.00 ,418.19 ,1155.64 ,1893.91 ,1070.93 ,2261.07 ,892.40 ,2851.92 ,1800.84 ,1488.94 ,3163.56 
2012/7/10,1699.80 ,1674.33 ,1796.56 ,3515.83 ,1227.03 ,1959.13 ,6166.09 ,1699.93 ,1317.90 ,3680.66 ,1660.60 ,1576.46 ,2610.66 ,2991.10 ,2683.03 ,1479.92 ,3025.19 ,1577.60 ,2687.98 ,723.77 ,1473.72 ,424.67 ,1134.87 ,1895.35 ,1073.24 ,2258.97 ,887.81 ,2835.01 ,1794.13 ,1471.21 ,3128.80 
