Date,High,Close,Low,Index
2018/1/29,"5,134.04","5,048.67","5,035.60",1348
2018/1/30,"5,055.50","5,017.20","5,011.36",1349
2018/1/31,"5,007.04","4,974.35","4,950.68",1350
2018/2/1,"4,980.33","4,864.46","4,849.60",1351
2018/2/2,"4,875.16","4,874.81","4,767.74",1352
2018/2/5,"4,873.18","4,868.81","4,796.10",1353
2018/2/6,"4,797.90","4,680.83","4,677.85",1354
2018/2/7,"4,764.22","4,627.10","4,601.42",1355
2018/2/8,"4,664.87","4,629.54","4,593.46",1356
2018/2/9,"4,525.85","4,457.46","4,385.52",1357
2018/2/12,"4,555.27","4,540.01","4,461.65",1358
2018/2/13,"4,623.52","4,574.79","4,569.53",1359
2018/2/14,"4,603.24","4,600.61","4,557.84",1360
2018/2/22,"4,694.24","4,692.03","4,640.92",1361
2018/2/23,"4,719.26","4,709.73","4,671.27",1362
2018/2/26,"4,793.57","4,787.20","4,704.64",1363
2018/2/27,"4,788.41","4,752.89","4,746.05",1364
2018/2/28,"4,761.31","4,739.07","4,687.50",1365
2018/3/1,"4,782.91","4,782.65","4,700.27",1366
2018/3/2,"4,778.42","4,751.94","4,741.85",1367
2018/3/5,"4,772.15","4,761.89","4,733.80",1368
2018/3/6,"4,817.58","4,816.92","4,754.27",1369
2018/3/7,"4,831.29","4,781.96","4,774.95",1370
2018/3/8,"4,823.07","4,822.68","4,775.95",1371
2018/3/9,"4,878.08","4,876.46","4,825.17",1372
2018/3/12,"4,923.57","4,923.43","4,895.73",1373
2018/3/13,"4,922.89","4,889.92","4,887.46",1374
2018/3/14,"4,885.10","4,854.00","4,852.05",1375
2018/3/15,"4,866.13","4,860.07","4,820.44",1376
2018/3/16,"4,876.20","4,828.50","4,828.50",1377
2018/3/19,"4,851.95","4,843.59","4,804.27",1378
2018/3/20,"4,852.66","4,851.73","4,800.53",1379
2018/3/21,"4,889.06","4,825.00","4,814.80",1380
2018/3/22,"4,842.26","4,796.10","4,773.66",1381
2018/3/23,"4,694.48","4,604.90","4,540.42",1382
2018/3/26,"4,627.63","4,627.56","4,512.06",1383
2018/3/27,"4,712.35","4,703.10","4,665.80",1384
2018/3/28,"4,701.05","4,643.25","4,638.75",1385
2018/3/29,"4,706.69","4,693.30","4,616.71",1386
2018/3/30,"4,737.59","4,731.03","4,693.15",1387
2018/4/2,"4,765.69","4,732.83","4,723.69",1388
2018/4/3,"4,704.49","4,695.68","4,663.37",1389
2018/4/4,"4,730.81","4,676.61","4,673.51",1390
2018/4/9,"4,695.23","4,677.97","4,633.02",1391
2018/4/10,"4,728.30","4,728.03","4,669.13",1392
2018/4/11,"4,764.15","4,747.47","4,735.05",1393
2018/4/12,"4,748.63","4,711.48","4,708.04",1394
2018/4/13,"4,744.41","4,688.62","4,682.88",1395
2018/4/16,"4,686.69","4,643.92","4,614.33",1396
2018/4/17,"4,660.38","4,558.22","4,554.82",1397
2018/4/18,"4,605.01","4,598.06","4,504.75",1398
2018/4/19,"4,654.77","4,634.66","4,594.33",1399
2018/4/20,"4,634.60","4,556.71","4,550.95",1400
2018/4/23,"4,579.96","4,537.20","4,497.58",1401
2018/4/24,"4,632.40","4,632.40","4,538.01",1402
2018/4/25,"4,636.41","4,630.34","4,605.37",1403
2018/4/26,"4,626.63","4,543.78","4,540.05",1404
2018/4/27,"4,569.21","4,548.42","4,511.11",1405
2018/5/2,"4,577.47","4,546.12","4,520.23",1406
2018/5/3,"4,584.81","4,584.60","4,500.72",1407
2018/5/4,"4,594.16","4,571.40","4,566.63",1408
2018/5/7,"4,647.11","4,647.06","4,577.76",1409
2018/5/8,"4,691.16","4,685.09","4,647.01",1410
2018/5/9,"4,687.72","4,679.34","4,659.20",1411
2018/5/10,"4,701.83","4,701.33","4,669.43",1412
2018/5/11,"4,709.14","4,666.50","4,666.02",1413
2018/5/14,"4,695.30","4,675.59","4,661.69",1414
2018/5/15,"4,708.22","4,707.89","4,658.84",1415
2018/5/16,"4,715.06","4,681.09","4,676.99",1416
2018/5/17,"4,684.14","4,653.77","4,645.80",1417
2018/5/18,"4,685.96","4,685.90","4,632.34",1418
2018/5/21,"4,734.62","4,726.07","4,709.39",1419
2018/5/22,"4,727.42","4,727.24","4,696.52",1420
2018/5/23,"4,716.22","4,670.02","4,670.00",1421
2018/5/24,"4,676.61","4,646.79","4,642.73",1422
2018/5/25,"4,651.08","4,614.47","4,604.64",1423
2018/5/28,"4,635.34","4,609.74","4,578.79",1424
2018/5/29,"4,625.35","4,572.15","4,570.84",1425
2018/5/30,"4,520.34","4,454.46","4,451.98",1426
2018/5/31,"4,535.13","4,533.67","4,465.47",1427
2018/6/1,"4,535.97","4,488.92","4,466.42",1428
2018/6/4,"4,517.85","4,505.85","4,483.08",1429
2018/6/5,"4,564.67","4,564.62","4,506.20",1430
2018/6/6,"4,571.26","4,562.44","4,550.33",1431
2018/6/7,"4,577.75","4,542.53","4,539.44",1432
2018/6/8,"4,531.65","4,486.63","4,459.46",1433
2018/6/11,"4,489.16","4,468.84","4,450.39",1434
2018/6/12,"4,517.34","4,515.12","4,439.46",1435
2018/6/13,"4,504.12","4,457.36","4,453.97",1436
2018/6/14,"4,482.22","4,439.19","4,426.01",1437
2018/6/15,"4,445.97","4,380.66","4,361.81",1438
2018/6/19,"4,321.57","4,161.51","4,117.00",1439
2018/6/20,"4,209.28","4,192.05","4,112.58",1440
2018/6/21,"4,227.93","4,120.40","4,117.93",1441
2018/6/22,"4,158.53","4,157.46","4,063.77",1442
2018/6/25,"4,189.49","4,118.83","4,116.98",1443
2018/6/26,"4,125.61","4,117.62","4,049.93",1444
2018/6/27,"4,129.59","4,059.23","4,041.85",1445
2018/6/28,"4,076.97","4,016.75","4,011.52",1446
2018/6/29,"4,128.29","4,127.95","4,016.30",1447
2018/7/2,"4,131.75","4,039.64","4,010.43",1448
2018/7/3,"4,065.27","4,064.37","3,957.25",1449
2018/7/4,"4,061.74","4,002.47","3,992.06",1450
2018/7/5,"4,024.50","3,936.30","3,931.40",1451
2018/7/6,"3,997.75","3,956.62","3,873.01",1452
2018/7/9,"4,054.60","4,054.38","3,966.82",1453
2018/7/10,"4,075.14","4,073.25","4,038.50",1454
2018/7/11,"4,021.04","3,994.52","3,950.51",1455
2018/7/12,"4,103.00","4,089.32","3,988.86",1456
2018/7/13,"4,110.81","4,105.06","4,082.97",1457
2018/7/16,"4,115.75","4,092.13","4,074.80",1458
2018/7/17,"4,085.71","4,081.08","4,040.35",1459
2018/7/18,"4,107.12","4,058.65","4,058.15",1460
2018/7/19,"4,085.24","4,036.14","4,023.68",1461
2018/7/20,"4,107.89","4,096.52","4,004.20",1462
2018/7/23,"4,130.17","4,130.12","4,064.20",1463
2018/7/24,"4,204.38","4,196.10","4,132.44",1464
2018/7/25,"4,209.59","4,196.99","4,184.26",1465
2018/7/26,"4,209.65","4,164.49","4,155.42",1466
2018/7/27,"4,171.50","4,144.36","4,134.93",1467
2018/7/30,"4,159.47","4,112.02","4,088.66",1468
2018/7/31,"4,125.77","4,114.43","4,091.51",1469
2018/8/1,"4,143.20","4,041.44","4,041.18",1470
2018/8/2,"4,026.77","3,950.32","3,879.38",1471
2018/8/3,"3,958.34","3,892.88","3,892.88",1472
2018/8/6,"3,913.32","3,828.14","3,808.05",1473
2018/8/7,"3,933.12","3,933.12","3,810.46",1474
2018/8/8,"3,931.72","3,871.35","3,868.65",1475
2018/8/9,"3,978.56","3,963.80","3,851.41",1476
2018/8/10,"3,992.16","3,979.61","3,949.19",1477
2018/8/13,"3,983.17","3,978.56","3,911.82",1478
2018/8/14,"3,981.42","3,962.88","3,946.90",1479
2018/8/15,"3,961.61","3,876.46","3,873.07",1480
2018/8/16,"3,891.72","3,846.75","3,801.98",1481
2018/8/17,"3,886.77","3,785.01","3,778.32",1482
2018/8/20,"3,814.70","3,814.70","3,742.34",1483
2018/8/21,"3,874.96","3,870.75","3,810.11",1484
2018/8/22,"3,867.35","3,838.79","3,832.06",1485
2018/8/23,"3,873.20","3,856.65","3,820.19",1486
2018/8/24,"3,882.41","3,854.99","3,830.20",1487
2018/8/27,"3,942.60","3,942.60","3,864.92",1488
2018/8/28,"3,954.52","3,941.59","3,927.22",1489
2018/8/29,"3,939.40","3,922.18","3,911.89",1490
2018/8/30,"3,934.29","3,871.94","3,869.82",1491
2018/8/31,"3,872.49","3,842.14","3,824.83",1492
2018/9/3,"3,838.38","3,836.32","3,789.54",1493
2018/9/4,"3,888.00","3,881.62","3,825.35",1494
2018/9/5,"3,876.25","3,814.91","3,814.91",1495
2018/9/6,"3,834.37","3,786.49","3,773.58",1496
2018/9/7,"3,843.72","3,798.58","3,772.22",1497
2018/9/10,"3,798.05","3,736.50","3,734.51",1498
2018/9/11,"3,757.29","3,734.41","3,714.31",1499
2018/9/12,"3,746.00","3,719.21","3,709.85",1500
2018/9/13,"3,767.79","3,752.72","3,701.34",1501
2018/9/14,"3,763.50","3,737.70","3,731.93",1502
2018/9/17,"3,719.82","3,688.77","3,680.90",1503
2018/9/18,"3,757.65","3,757.59","3,676.97",1504
2018/9/19,"3,828.56","3,803.23","3,744.06",1505
2018/9/20,"3,821.35","3,797.69","3,790.66",1506
2018/9/21,"3,881.51","3,880.92","3,791.32",1507
2018/9/25,"3,872.64","3,858.00","3,842.10",1508
2018/9/26,"3,915.69","3,888.69","3,857.21",1509
2018/9/27,"3,891.87","3,854.20","3,852.19",1510
2018/9/28,"3,891.02","3,890.83","3,852.19",1511
2018/10/8,"3,821.16","3,743.30","3,738.17",1512
2018/10/9,"3,769.85","3,742.43","3,727.61",1513
2018/10/10,"3,767.77","3,739.30","3,709.27",1514
2018/10/11,"3,646.44","3,519.58","3,493.76",1515
2018/10/12,"3,552.10","3,536.77","3,432.39",1516
2018/10/15,"3,559.65","3,485.71","3,480.41",1517
2018/10/16,"3,518.15","3,434.87","3,419.64",1518
2018/10/17,"3,489.29","3,457.70","3,389.36",1519
2018/10/18,"3,434.91","3,365.19","3,362.97",1520
2018/10/19,"3,456.57","3,454.34","3,316.45",1521
2018/10/22,"3,641.64","3,612.09","3,483.49",1522
2018/10/23,"3,621.94","3,534.33","3,513.23",1523
2018/10/24,"3,587.63","3,536.82","3,508.83",1524
2018/10/25,"3,535.99","3,531.77","3,429.31",1525
2018/10/26,"3,569.36","3,523.35","3,504.95",1526
2018/10/29,"3,508.46","3,441.13","3,425.93",1527
2018/10/30,"3,507.26","3,476.46","3,400.84",1528
2018/10/31,"3,544.83","3,527.42","3,476.71",1529
2018/11/1,"3,598.17","3,550.30","3,546.88",1530
2018/11/2,"3,666.59","3,666.59","3,599.01",1531
2018/11/5,"3,677.29","3,659.79","3,616.86",1532
2018/11/6,"3,650.48","3,647.73","3,609.56",1533
2018/11/7,"3,679.74","3,629.49","3,626.85",1534
2018/11/8,"3,660.53","3,617.04","3,613.24",1535
2018/11/9,"3,611.18","3,584.88","3,583.15",1536
2018/11/12,"3,654.50","3,654.32","3,576.02",1537
2018/11/13,"3,726.12","3,706.82","3,606.90",1538
2018/11/14,"3,725.28","3,685.26","3,678.27",1539
2018/11/15,"3,737.16","3,737.16","3,681.57",1540
2018/11/16,"3,786.67","3,763.27","3,723.43",1541
2018/11/19,"3,790.92","3,790.92","3,747.81",1542
2018/11/20,"3,770.12","3,695.87","3,692.81",1543
2018/11/21,"3,715.23","3,712.11","3,653.28",1544
2018/11/22,"3,726.36","3,705.26","3,688.93",1545
2018/11/23,"3,701.34","3,589.67","3,582.77",1546
2018/11/26,"3,614.75","3,584.88","3,572.04",1547
2018/11/27,"3,617.01","3,593.60","3,575.42",1548
2018/11/28,"3,638.57","3,638.57","3,564.03",1549
2018/11/29,"3,664.52","3,574.19","3,574.19",1550
2018/11/30,"3,609.49","3,606.10","3,547.43",1551
2018/12/3,"3,727.44","3,713.23","3,672.42",1552
2018/12/4,"3,730.49","3,730.49","3,698.85",1553
2018/12/5,"3,728.66","3,709.25","3,664.62",1554
2018/12/6,"3,688.43","3,634.91","3,632.22",1555
2018/12/7,"3,649.77","3,634.57","3,625.08",1556
2018/12/10,"3,620.47","3,592.66","3,581.91",1557
2018/12/11,"3,615.98","3,615.98","3,594.31",1558
2018/12/12,"3,637.36","3,622.32","3,611.83",1559
2018/12/13,"3,686.30","3,667.96","3,615.66",1560
2018/12/14,"3,659.94","3,592.52","3,591.50",1561
2018/12/17,"3,591.58","3,587.44","3,550.75",1562
2018/12/18,"3,592.98","3,558.05","3,535.17",1563
2018/12/19,"3,565.61","3,513.79","3,509.09",1564
2018/12/20,"3,522.15","3,507.11","3,478.58",1565
2018/12/21,"3,496.83","3,472.69","3,448.36",1566
2018/12/24,"3,494.57","3,493.42","3,453.76",1567
2018/12/25,"3,474.92","3,462.99","3,393.46",1568
2018/12/26,"3,476.90","3,449.18","3,442.30",1569
2018/12/27,"3,500.53","3,418.06","3,418.06",1570
2018/12/28,"3,450.08","3,432.38","3,405.71",1571
2019/1/2,"3,442.34","3,399.40","3,389.95",1572
2019/1/3,"3,432.91","3,387.13","3,380.33",1573
2019/1/4,"3,470.33","3,470.28","3,351.87",1574
2019/1/7,"3,519.93","3,515.17","3,477.64",1575
2019/1/8,"3,514.88","3,508.52","3,496.91",1576
2019/1/9,"3,576.25","3,531.77","3,518.72",1577
2019/1/10,"3,550.37","3,524.88","3,519.28",1578
2019/1/11,"3,552.67","3,551.33","3,519.84",1579
2019/1/14,"3,555.47","3,526.09","3,520.28",1580
2019/1/15,"3,582.62","3,581.50","3,517.75",1581
2019/1/16,"3,592.71","3,578.34","3,570.62",1582
2019/1/17,"3,586.96","3,552.92","3,550.02",1583
2019/1/18,"3,600.47","3,598.43","3,557.78",1584
2019/1/21,"3,632.82","3,618.47","3,602.13",1585
2019/1/22,"3,615.31","3,573.47","3,563.71",1586
2019/1/23,"3,583.88","3,575.29","3,561.26",1587
2019/1/24,"3,604.43","3,594.08","3,559.60",1588
2019/1/25,"3,625.68","3,598.60","3,592.94",1589
2019/1/28,"3,639.38","3,587.45","3,580.16",1590
2019/1/29,"3,579.04","3,565.38","3,513.08",1591
2019/1/30,"3,571.74","3,527.59","3,527.52",1592
2019/1/31,"3,563.02","3,523.62","3,503.33",1593
2019/2/1,"3,596.02","3,596.02","3,540.37",1594
2019/2/11,"3,676.88","3,676.88","3,596.56",1595
2019/2/12,"3,718.81","3,712.63","3,672.82",1596
2019/2/13,"3,790.17","3,782.01","3,711.47",1597
2019/2/14,"3,809.17","3,793.50","3,768.38",1598
2019/2/15,"3,794.90","3,752.47","3,748.54",1599
2019/2/18,"3,877.19","3,877.19","3,778.94",1600
2019/2/19,"3,913.22","3,880.09","3,844.72",1601
2019/2/20,"3,897.43","3,890.48","3,851.48",1602
2019/2/21,"3,949.19","3,880.61","3,868.01",1603
2019/2/22,"3,968.88","3,968.88","3,863.12",1604
2019/2/25,"4,191.03","4,190.94","4,022.78",1605
2019/2/26,"4,244.17","4,163.03","4,152.15",1606
2019/2/27,"4,217.29","4,153.49","4,107.54",1607
2019/2/28,"4,185.02","4,153.51","4,132.82",1608
2019/3/1,"4,215.70","4,215.70","4,138.54",1609
2019/3/4,"4,368.64","4,283.16","4,242.92",1610
2019/3/5,"4,355.42","4,355.33","4,258.66",1611
2019/3/6,"4,422.60","4,418.61","4,333.57",1612
2019/3/7,"4,469.65","4,429.10","4,369.82",1613
2019/3/8,"4,417.53","4,249.73","4,249.39",1614
2019/3/11,"4,379.01","4,378.61","4,254.26",1615
2019/3/12,"4,483.92","4,439.95","4,382.14",1616
2019/3/13,"4,445.16","4,371.19","4,347.65",1617
2019/3/14,"4,382.35","4,293.60","4,255.68",1618
2019/3/15,"4,391.09","4,351.43","4,312.07",1619
2019/3/18,"4,466.55","4,466.55","4,332.82",1620
2019/3/19,"4,488.41","4,465.18","4,438.44",1621
2019/3/20,"4,477.98","4,463.55","4,395.76",1622
2019/3/21,"4,523.52","4,491.14","4,456.34",1623
2019/3/22,"4,504.42","4,499.54","4,426.87",1624
2019/3/25,"4,490.08","4,424.29","4,415.77",1625
2019/3/26,"4,456.98","4,338.56","4,327.22",1626
2019/3/27,"4,379.49","4,379.49","4,309.59",1627
2019/3/28,"4,401.84","4,340.16","4,336.98",1628
2019/3/29,"4,489.28","4,487.72","4,341.51",1629
2019/4/1,"4,635.62","4,630.37","4,521.34",1630
2019/4/2,"4,670.11","4,640.31","4,622.65",1631
2019/4/3,"4,696.07","4,693.09","4,600.97",1632
2019/4/4,"4,741.79","4,727.67","4,680.77",1633
2019/4/8,"4,784.00","4,715.08","4,657.88",1634
2019/4/9,"4,742.77","4,732.12","4,687.12",1635
2019/4/10,"4,773.59","4,735.92","4,681.58",1636
2019/4/11,"4,747.06","4,639.40","4,634.69",1637
2019/4/12,"4,653.41","4,632.01","4,598.15",1638
2019/4/15,"4,727.95","4,603.32","4,602.09",1639
2019/4/16,"4,713.15","4,713.15","4,557.17",1640
2019/4/17,"4,757.07","4,733.72","4,697.81",1641
2019/4/18,"4,744.48","4,711.32","4,699.41",1642
2019/4/19,"4,756.56","4,756.54","4,673.43",1643
2019/4/22,"4,766.02","4,674.15","4,660.96",1644
2019/4/23,"4,688.38","4,630.58","4,617.84",1645
2019/4/24,"4,661.51","4,661.45","4,578.21",1646
2019/4/25,"4,649.81","4,518.36","4,517.60",1647
2019/4/26,"4,527.11","4,460.68","4,459.13",1648
2019/4/29,"4,476.16","4,393.83","4,377.86",1649
2019/4/30,"4,442.68","4,422.49","4,376.27",1650
2019/5/6,"4,277.38","4,127.65","4,093.21",1651
2019/5/7,"4,197.05","4,175.40","4,110.82",1652
2019/5/8,"4,199.27","4,135.55","4,079.19",1653
2019/5/9,"4,134.37","4,076.63","4,068.73",1654
2019/5/10,"4,226.87","4,226.02","4,054.05",1655
2019/5/13,"4,206.01","4,173.60","4,155.94",1656
2019/5/14,"4,187.27","4,144.96","4,124.86",1657
2019/5/15,"4,248.53","4,238.46","4,178.45",1658
2019/5/16,"4,266.51","4,261.68","4,223.51",1659
2019/5/17,"4,264.85","4,134.63","4,119.77",1660
2019/5/20,"4,132.43","4,108.35","4,053.81",1661
2019/5/21,"4,189.64","4,173.08","4,096.04",1662
2019/5/22,"4,187.97","4,152.65","4,129.19",1663
2019/5/23,"4,134.72","4,068.81","4,060.13",1664
2019/5/24,"4,097.54","4,056.54","4,045.79",1665
2019/5/27,"4,145.47","4,136.65","4,034.32",1666
2019/5/28,"4,185.77","4,159.75","4,126.77",1667
2019/5/29,"4,190.74","4,159.97","4,130.77",1668
2019/5/30,"4,144.12","4,133.99","4,094.36",1669
2019/5/31,"4,165.45","4,123.51","4,116.79",1670
2019/6/3,"4,158.00","4,097.77","4,080.05",1671
2019/6/4,"4,097.02","4,048.27","4,029.11",1672
2019/6/5,"4,091.51","4,046.66","4,041.28",1673
2019/6/6,"4,045.95","3,980.94","3,970.16",1674
2019/6/10,"4,043.39","4,029.53","3,978.75",1675
2019/6/11,"4,166.38","4,163.95","4,035.78",1676
2019/6/12,"4,167.85","4,137.20","4,128.75",1677
2019/6/13,"4,155.48","4,144.82","4,105.78",1678
2019/6/14,"4,163.86","4,086.13","4,082.06",1679
2019/6/17,"4,113.17","4,086.04","4,073.53",1680
2019/6/18,"4,106.38","4,091.93","4,064.05",1681
2019/6/19,"4,202.68","4,146.93","4,145.60",1682
2019/6/20,"4,262.00","4,246.83","4,139.81",1683
2019/6/21,"4,296.57","4,282.07","4,259.60",1684
2019/6/24,"4,296.97","4,286.14","4,267.02",1685
2019/6/25,"4,281.63","4,242.50","4,192.34",1686
2019/6/26,"4,256.64","4,235.80","4,207.22",1687
2019/6/27,"4,294.29","4,275.80","4,246.81",1688
2019/6/28,"4,272.15","4,244.08","4,218.81",1689
2019/7/1,"4,367.71","4,367.71","4,306.87",1690
2019/7/2,"4,373.22","4,366.22","4,350.67",1691
2019/7/3,"4,354.99","4,320.96","4,304.75",1692
2019/7/4,"4,337.23","4,300.96","4,281.43",1693
2019/7/5,"4,327.93","4,319.95","4,284.23",1694
2019/7/8,"4,304.38","4,198.24","4,175.83",1695
2019/7/9,"4,209.03","4,198.81","4,168.29",1696
2019/7/10,"4,212.88","4,180.30","4,166.54",1697
2019/7/11,"4,228.91","4,178.88","4,163.15",1698
2019/7/12,"4,208.55","4,198.08","4,161.52",1699
2019/7/15,"4,247.34","4,228.49","4,132.32",1700
2019/7/16,"4,234.46","4,222.12","4,211.28",1701
2019/7/17,"4,238.20","4,221.56","4,204.63",1702
2019/7/18,"4,205.93","4,165.07","4,165.07",1703
2019/7/19,"4,227.39","4,199.32","4,181.37",1704
2019/7/22,"4,205.67","4,133.45","4,123.08",1705
2019/7/23,"4,159.73","4,159.73","4,130.92",1706
2019/7/24,"4,219.80","4,199.82","4,172.57",1707
2019/7/25,"4,224.57","4,224.53","4,192.14",1708
2019/7/26,"4,236.08","4,231.39","4,205.05",1709
2019/7/29,"4,239.42","4,228.46","4,213.31",1710
2019/7/30,"4,270.60","4,247.25","4,233.43",1711
2019/7/31,"4,235.80","4,214.72","4,209.32",1712
2019/8/1,"4,213.03","4,186.13","4,170.92",1713
2019/8/2,"4,130.12","4,124.29","4,091.93",1714
2019/8/5,"4,130.21","4,059.75","4,059.75",1715
2019/8/6,"4,002.69","3,988.35","3,912.27",1716
2019/8/7,"4,015.79","3,972.81","3,972.81",1717
2019/8/8,"4,020.31","4,013.87","3,994.24",1718
2019/8/9,"4,035.79","3,971.53","3,965.39",1719
2019/8/12,"4,042.23","4,042.23","3,974.65",1720
2019/8/13,"4,026.91","4,012.56","4,000.59",1721
2019/8/14,"4,069.69","4,033.88","4,030.44",1722
2019/8/15,"4,049.17","4,049.17","3,946.32",1723
2019/8/16,"4,096.11","4,068.25","4,044.77",1724
2019/8/19,"4,174.71","4,174.71","4,092.37",1725
2019/8/20,"4,195.80","4,175.61","4,165.73",1726
2019/8/21,"4,185.55","4,174.08","4,162.82",1727
2019/8/22,"4,188.62","4,187.50","4,159.10",1728
2019/8/23,"4,211.37","4,201.72","4,178.11",1729
2019/8/26,"4,168.49","4,156.74","4,122.49",1730
2019/8/27,"4,248.87","4,221.43","4,181.09",1731
2019/8/28,"4,226.13","4,210.11","4,196.48",1732
2019/8/29,"4,219.63","4,204.13","4,189.81",1733
2019/8/30,"4,238.84","4,184.78","4,163.73",1734
2019/9/2,"4,267.07","4,261.57","4,186.72",1735
2019/9/3,"4,278.92","4,278.92","4,253.52",1736
2019/9/4,"4,314.10","4,314.10","4,269.79",1737
2019/9/5,"4,399.07","4,355.55","4,338.12",1738
2019/9/6,"4,378.64","4,376.66","4,345.37",1739
2019/9/9,"4,436.61","4,436.61","4,392.29",1740
2019/9/10,"4,440.70","4,429.09","4,402.70",1741
2019/9/11,"4,442.52","4,398.02","4,392.15",1742
2019/9/12,"4,439.19","4,433.93","4,392.96",1743
2019/9/16,"4,447.50","4,433.12","4,416.40",1744
2019/9/17,"4,422.34","4,346.21","4,332.13",1745
2019/9/18,"4,370.94","4,358.25","4,346.73",1746
2019/9/19,"4,388.88","4,388.88","4,344.30",1747
2019/9/20,"4,408.49","4,398.24","4,382.32",1748
2019/9/23,"4,386.07","4,354.40","4,325.92",1749
2019/9/24,"4,399.23","4,366.95","4,348.51",1750
2019/9/25,"4,350.13","4,311.01","4,311.01",1751
2019/9/26,"4,329.20","4,237.00","4,236.99",1752
2019/9/27,"4,269.92","4,259.78","4,233.33",1753
2019/9/30,"4,268.79","4,214.40","4,214.40",1754
2019/10/8,"4,261.89","4,229.69","4,219.45",1755
2019/10/9,"4,250.48","4,250.48","4,194.15",1756
2019/10/10,"4,298.45","4,296.68","4,241.41",1757
2019/10/11,"4,336.19","4,322.16","4,280.49",1758
2019/10/14,"4,399.78","4,376.85","4,349.24",1759
2019/10/15,"4,369.79","4,340.14","4,332.62",1760
2019/10/16,"4,362.14","4,321.70","4,318.70",1761
2019/10/17,"4,335.55","4,320.67","4,308.65",1762
2019/10/18,"4,338.41","4,261.83","4,254.98",1763
2019/10/21,"4,263.33","4,260.58","4,230.18",1764
2019/10/22,"4,293.24","4,292.53","4,260.08",1765
2019/10/23,"4,296.71","4,263.30","4,253.64",1766
2019/10/24,"4,276.19","4,259.94","4,235.13",1767
2019/10/25,"4,293.98","4,289.74","4,234.11",1768
2019/10/28,"4,346.58","4,346.56","4,304.58",1769
2019/10/29,"4,349.28","4,309.47","4,309.47",1770
2019/10/30,"4,299.46","4,275.88","4,267.21",1771
2019/10/31,"4,291.15","4,253.92","4,248.56",1772
2019/11/1,"4,314.48","4,311.05","4,239.09",1773
2019/11/4,"4,350.19","4,336.19","4,322.15",1774
2019/11/5,"4,379.20","4,358.00","4,321.35",1775
2019/11/6,"4,359.07","4,328.75","4,315.49",1776
2019/11/7,"4,356.11","4,346.05","4,320.84",1777
2019/11/8,"4,376.85","4,329.01","4,327.34",1778
2019/11/11,"4,304.03","4,239.61","4,233.67",1779
2019/11/12,"4,250.15","4,244.05","4,203.67",1780
2019/11/13,"4,248.09","4,237.78","4,221.52",1781
2019/11/14,"4,265.13","4,254.66","4,234.82",1782
2019/11/15,"4,263.78","4,216.29","4,216.29",1783
2019/11/18,"4,251.00","4,246.92","4,206.53",1784
2019/11/19,"4,304.12","4,304.12","4,242.97",1785
2019/11/20,"4,304.83","4,269.60","4,263.97",1786
2019/11/21,"4,271.43","4,257.11","4,242.35",1787
2019/11/22,"4,294.90","4,212.93","4,193.44",1788
2019/11/25,"4,226.19","4,222.53","4,182.97",1789
2019/11/26,"4,241.66","4,226.89","4,210.66",1790
2019/11/27,"4,237.10","4,219.44","4,201.63",1791
2019/11/28,"4,232.41","4,205.78","4,196.08",1792
2019/11/29,"4,208.83","4,186.18","4,155.93",1793
2019/12/2,"4,212.36","4,194.20","4,184.97",1794
2019/12/3,"4,213.99","4,213.99","4,166.82",1795
2019/12/4,"4,219.91","4,214.52","4,195.63",1796
2019/12/5,"4,257.40","4,252.46","4,223.38",1797
2019/12/6,"4,280.51","4,280.51","4,247.37",1798
2019/12/9,"4,294.00","4,282.46","4,272.10",1799
2019/12/10,"4,296.11","4,296.03","4,266.50",1800
2019/12/11,"4,301.47","4,290.45","4,276.67",1801
2019/12/12,"4,297.47","4,280.61","4,277.23",1802
2019/12/13,"4,352.80","4,350.47","4,310.68",1803
2019/12/16,"4,397.00","4,397.00","4,349.61",1804
2019/12/17,"4,474.86","4,454.79","4,395.34",1805
2019/12/18,"4,475.29","4,450.00","4,440.54",1806
2019/12/19,"4,462.48","4,454.78","4,438.91",1807
2019/12/20,"4,468.06","4,426.58","4,425.50",1808
2019/12/23,"4,431.96","4,353.55","4,350.92",1809
2019/12/24,"4,402.31","4,402.06","4,355.88",1810
2019/12/25,"4,420.54","4,410.82","4,390.59",1811
2019/12/26,"4,446.55","4,446.55","4,410.85",1812
2019/12/27,"4,483.41","4,428.68","4,426.23",1813
2019/12/30,"4,480.71","4,480.35","4,387.13",1814
2019/12/31,"4,501.11","4,500.13","4,470.09",1815
2020/1/2,"4,581.24","4,571.72","4,524.44",1816
2020/1/3,"4,590.04","4,576.54","4,555.85",1817
2020/1/6,"4,622.61","4,585.95","4,546.62",1818
2020/1/7,"4,633.32","4,633.32","4,593.36",1819
2020/1/8,"4,627.31","4,575.36","4,563.86",1820
2020/1/9,"4,639.86","4,639.86","4,610.82",1821
2020/1/10,"4,656.21","4,633.42","4,615.00",1822
2020/1/13,"4,685.46","4,685.46","4,615.28",1823
2020/1/14,"4,702.45","4,672.65","4,670.85",1824
2020/1/15,"4,675.24","4,654.92","4,630.35",1825
2020/1/16,"4,664.38","4,641.22","4,633.38",1826
2020/1/17,"4,667.60","4,637.27","4,626.08",1827
2020/1/20,"4,684.63","4,684.63","4,628.79",1828
2020/1/21,"4,670.15","4,619.53","4,618.61",1829
