date,Close,Volume
2023-08-24,2.014,9914098
2023-08-25,1.991,6827771
2023-08-28,2.01,13123418
2023-08-29,2.067,10960279
2023-08-30,2.066,6586467
2023-08-31,2.052,4098959
2023-09-01,2.049,3885205
2023-09-04,2.067,6799681
2023-09-05,2.057,4350852
2023-09-06,2.049,4481243
2023-09-07,2.003,6253926
2023-09-08,1.998,4690669
2023-09-11,2.011,5840379
2023-09-12,1.998,4265938
2023-09-13,1.974,7345141
2023-09-14,1.96,7055404
2023-09-15,1.954,8965208
2023-09-18,1.968,7729081
2023-09-19,1.952,6882452
2023-09-20,1.936,5492624
2023-09-21,1.917,5594249
2023-09-22,1.964,9745011
2023-09-25,1.953,4760782
2023-09-26,1.938,4548459
2023-09-27,1.956,7918953
2023-09-28,1.953,4960486
2023-10-09,1.947,5801127
2023-10-10,1.938,4585178
2023-10-11,1.954,5787960
2023-10-12,1.968,5099397
2023-10-13,1.945,5708362
2023-10-16,1.906,7719278
2023-10-17,1.912,4152577
2023-10-18,1.887,5781098
2023-10-19,1.867,7172698
2023-10-20,1.85,7344155
2023-10-23,1.815,9515482
2023-10-24,1.832,8474434
2023-10-25,1.815,9044607
2023-10-26,1.829,8462440
2023-10-27,1.881,13235087
2023-10-30,1.926,14828830
2023-10-31,1.916,4614183
2023-11-01,1.908,4354752
2023-11-02,1.89,4815026
2023-11-03,1.918,6255220
2023-11-06,1.981,10733074
2023-11-07,1.967,6945658
2023-11-08,1.971,6967776
2023-11-09,1.967,5760086
2023-11-10,1.955,5055579
2023-11-13,1.958,5083840
2023-11-14,1.953,5992595
2023-11-15,1.963,6513422
2023-11-16,1.925,7428397
2023-11-17,1.934,3698543
2023-11-20,1.942,6020104
2023-11-21,1.931,7599572
2023-11-22,1.899,7736300
2023-11-23,1.911,5082927
2023-11-24,1.888,5475884
2023-11-27,1.878,4792836
2023-11-28,1.89,4044168
2023-11-29,1.867,4509925
2023-11-30,1.874,4464594
2023-12-01,1.881,6312007
2023-12-04,1.858,6568211
2023-12-05,1.823,7334469
2023-12-06,1.834,5351235
2023-12-07,1.829,5021061
2023-12-08,1.843,4918462
2023-12-11,1.868,9670301
2023-12-12,1.856,6573033
2023-12-13,1.822,6941014
2023-12-14,1.812,5317268
2023-12-15,1.802,7355922
2023-12-18,1.773,6636733
2023-12-19,1.781,6635994
2023-12-20,1.755,7435957
2023-12-21,1.787,9659934
2023-12-22,1.78,8841372
2023-12-25,1.783,5703304
2023-12-26,1.761,8185801
2023-12-27,1.763,6536878
2023-12-28,1.833,15884491
2023-12-29,1.842,7493274
